H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
False,,0,[],False,,0,[],1,center,0.4558771335351178,GREEN,29.0,0,0,0,64895.61840186936,left,red,True,50,0-01-47-166586,0,0,0
True,,0,[],False,,0,[],1,center,0.43866732506766326,YELLOW,335.5,0,0,0,4874.019160607495,right,red,True,50,0-01-04-366618,1,0,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-01-35-633261,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.4726104693483894,GREEN,6.5,0,0,0,64795.152630632474,left,red,True,50,0-00-53-933293,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-42-066499,0,0,0
True,,0,[],False,,0,[],1,center,0.44356611967898973,YELLOW,207.5,0,0,0,5055.209236797075,right,red,True,50,0-02-38-666547,0,0,0
True,,0,[],False,,0,[],1,right,0.40350499579083626,GREEN,24.0,0,0,0,64602.814956294176,left,red,False,50,0-00-35-133307,0,0,0
True,97.01546268507923,1,['watch'],False,,0,[],1,center,0.5306936992928555,GREEN,36.0,0,0,0,64916.70085474383,left,red,True,50,0-00-47-266631,0,0,0
True,,0,[],False,,0,[],1,center,0.5051459331649651,GREEN,23.0,0,0,0,65087.978912061735,left,red,False,50,0-03-58-299821,0,0,0
True,,0,[],False,,0,[],1,center,0.4807401700618652,GREEN,1.5,0,0,0,6477.561394093329,right,red,False,50,0-06-30-366373,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-04-07-833147,0,0,0
False,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,152.5,0,0,0,64896.16523108822,left,red,True,50,0-03-14-033187,0,0,0
False,,0,[],False,,0,[],1,left,0.6354411766316301,YELLOW,228.5,0,0,0,64741.17018895444,right,red,True,50,0-04-51-499780,1,0,1
False,,0,[],True,,0,[],1,right,0.3991140631426436,YELLOW,351.5,0,0,0,5027.746260743133,right,red,True,50,0-03-13-699854,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.44126130406091413,GREEN,54.0,0,0,0,3332.5004401067517,right,red,True,50,0-05-30-833084,0,0,0
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,46.5,0,0,0,4779.780259855313,right,red,True,50,0-01-52-766582,0,0,0
False,,0,[],False,,0,[],1,center,0.47646289000663095,GREEN,125.0,0,0,0,4124.444373254593,right,red,True,50,0-00-27-999979,0,0,0
True,,0,[],False,,0,[],1,left,0.8303999450217986,GREEN,125.5,0,0,0,64819.93717410878,left,red,False,50,0-03-35-999837,0,0,0
True,,0,[],False,,0,[],1,right,0.41685787962239446,GREEN,25.5,0,0,0,64700.28023224866,left,red,True,50,0-06-03-099726,1,0,1
True,,0,[],False,,0,[],1,center,0.4472135954999579,YELLOW,177.5,0,0,0,5902.004247245234,right,red,False,50,0-05-50-799736,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5236003278940785,ORANGE,581.5,0,0,0,3723.2966815337227,right,red,True,50,0-07-08-133011,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4714045207910317,GREEN,55.5,0,0,0,3393.14861618995,right,red,True,50,0-05-31-666417,0,0,0
True,,0,[],False,,0,[],1,center,0.5,GREEN,8.0,0,0,0,64763.09490300199,left,red,False,50,0-03-55-033156,0,0,0
False,,0,[],False,,0,[],1,center,0.46584749531245623,GREEN,44.0,0,0,0,4112.975323283617,right,red,True,50,0-04-12-733143,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-01-34-633262,1,0,1
True,,0,[],False,,0,[],1,center,0.43127209929739846,YELLOW,292.0,0,0,0,64609.732453679506,left,red,False,50,0-06-22-266379,1,0,1
True,,0,[],False,,0,[],1,left,0.5759403763178709,GREEN,33.5,0,0,0,5662.940942232994,right,red,False,50,0-04-24-566467,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4949064885737835,YELLOW,279.0,0,0,0,2412.9404399221035,right,red,True,50,0-05-09-866433,0,0,0
False,,0,[],False,,0,[],1,center,0.42195826865675334,GREEN,120.0,0,0,0,64906.682831733066,left,red,True,50,0-03-11-699856,0,0,0
True,,0,[],False,,0,[],1,center,0.452204354307721,GREEN,28.5,0,0,0,6905.989911564386,right,red,False,50,0-05-48-999737,1,0,1
True,,0,[],False,,0,[],1,center,0.49827287912243984,GREEN,81.5,0,0,0,4877.360333271243,right,red,True,50,0-04-08-633146,0,0,0
True,,0,[],False,,0,[],1,right,0.3405491767635193,GREEN,0.0,0,0,0,4981.936287539963,right,red,True,50,0-02-33-066551,0,0,0
False,,0,[],False,,0,[],1,center,0.4845684985987576,YELLOW,223.0,0,0,0,3921.4964991135944,right,red,True,50,0-04-10-066478,0,0,0
True,,0,[],False,,0,[],1,center,0.43487834044069834,GREEN,29.0,0,0,0,4382.5386818439565,right,red,True,50,0-02-02-166575,0,0,0
True,,0,[],False,,0,[],1,center,0.4635597485216314,GREEN,152.5,0,0,0,5091.866727088717,right,red,True,50,0-03-31-966507,1,0,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.5253742471300923,YELLOW,181.5,0,0,0,64782.32300986282,left,red,True,50,0-00-15-366655,0,1,1
True,,0,[],False,,0,[],1,center,0.48588082713122094,GREEN,14.0,0,0,0,64942.243606989934,left,red,True,50,0-02-08-466570,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5173567362710723,YELLOW,261.5,0,0,0,64817.702653984255,left,red,True,50,0-05-09-699767,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4965947390394193,YELLOW,377.0,0,0,0,4545.033233502459,right,red,True,50,0-05-17-499761,1,0,1
True,,0,[],False,,0,[],1,right,0.38763264485529725,GREEN,39.5,0,0,0,64915.961386651084,left,red,True,50,0-02-24-033225,0,0,0
True,,0,[],False,,0,[],1,right,0.40864912344256077,GREEN,12.0,0,0,0,4834.471612951763,right,red,True,50,0-02-54-433202,0,0,0
True,,0,[],False,,0,[],1,right,0.2787760720267345,GREEN,87.5,0,0,0,64761.99496672505,left,red,False,50,0-07-16-299671,0,0,0
True,,0,[],False,,0,[],1,center,0.48610173423908476,GREEN,55.5,0,0,0,64777.492804141526,left,red,True,50,0-04-12-133143,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5061102063618225,ORANGE,519.5,0,0,0,64821.40483796863,left,red,True,50,0-01-39-433258,0,0,0
True,,0,[],False,,0,[],1,center,0.48640041720136146,GREEN,11.5,0,0,0,64968.45875654493,left,red,True,50,0-02-11-166568,0,0,0
True,,0,[],False,,0,[],1,right,0.40422604172722165,GREEN,155.5,0,0,0,4496.633111976484,right,red,True,50,0-04-02-066484,0,0,0
True,,0,[],False,,0,[],1,center,0.5025884556069136,YELLOW,171.0,0,0,0,5032.375697884676,right,red,True,50,0-00-45-366632,0,0,0
True,,0,[],False,,0,[],1,right,0.4078340353693884,GREEN,5.5,0,0,0,64900.366335408624,left,red,True,50,0-02-34-133217,0,0,0
True,,0,[],False,,0,[],1,center,0.49827287912243984,GREEN,39.5,0,0,0,5108.912373972418,right,red,False,50,0-04-01-133152,0,0,0
True,,0,[],False,,0,[],1,center,0.4697761756117628,GREEN,107.5,0,0,0,4671.029608944444,right,red,True,50,0-04-04-866482,0,0,0
True,,0,[],False,,0,[],1,right,0.4013864859597432,GREEN,34.0,0,0,0,64980.72097670032,left,red,True,50,0-02-12-966567,0,0,0
True,,0,[],False,,0,[],1,center,0.45950913880862987,GREEN,120.5,0,0,0,64899.001349229715,left,red,True,50,0-01-13-499945,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.45267873021259264,YELLOW,220.5,0,0,0,64826.70275295153,left,red,True,50,0-07-20-499668,0,0,0
True,,0,[],False,,0,[],1,center,0.4796164601864589,YELLOW,170.0,0,0,0,64799.07750829754,left,red,True,50,0-00-25-066648,0,1,1
False,,0,[],False,,0,[],1,center,0.4258689853451042,GREEN,128.0,0,0,0,4878.901499454018,right,red,True,50,0-03-26-199845,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-00-966440,1,0,1
True,,0,[],False,,0,[],1,center,0.48722553713409594,GREEN,65.5,0,0,0,4980.169700099726,right,red,True,50,0-03-25-066512,1,0,1
False,,0,[],False,,0,[],1,center,0.53239713749995,GREEN,5.5,0,0,0,64813.59644734356,left,red,True,50,0-04-41-366455,0,0,0
True,,0,[],False,,0,[],1,right,0.3659849097004415,GREEN,32.5,0,0,0,64963.42460986264,left,red,True,50,0-01-20-766606,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.5140235242537432,GREEN,38.5,0,0,0,3586.3086865258215,right,red,True,50,0-05-20-899758,0,0,0
True,,0,[],False,,0,[],1,center,0.46040207950547696,GREEN,2.0,0,0,0,6489.089008011433,right,red,False,50,0-06-30-433039,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.44172610429938614,GREEN,5.5,0,0,0,64790.588583919525,left,red,True,50,0-00-54-433292,0,0,0
True,,0,[],False,,0,[],1,center,0.43437224276306935,YELLOW,284.0,0,0,0,64828.6104004647,left,red,True,50,0-02-40-699879,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.501866839101296,YELLOW,289.5,0,0,0,4565.282004177882,right,red,True,50,0-00-14-166656,0,1,1
True,,0,[],False,,0,[],1,center,0.4501135750932996,GREEN,73.0,0,0,0,5124.909683166538,right,red,True,50,0-01-22-066605,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-03-38-066502,0,0,0
True,,0,[],False,,0,[],1,center,0.45863365291505476,GREEN,38.0,0,0,0,4348.163747669337,right,red,True,50,0-00-24-099982,0,1,1
True,,0,[],False,,0,[],1,center,0.5317505248607237,YELLOW,223.0,0,0,0,64788.140925111584,left,red,False,50,0-03-35-599838,0,0,0
True,,0,[],False,,0,[],1,right,0.39913154935541206,YELLOW,339.0,0,0,0,4839.758153670725,right,red,True,50,0-01-04-199952,1,0,1
True,,0,[],False,,0,[],1,center,0.5359213935288726,GREEN,45.5,0,0,0,64781.616312595535,left,red,True,50,0-04-31-833129,0,0,0
True,,0,[],False,,0,[],1,center,0.4247014866764018,GREEN,0.5,0,0,0,64715.908319824215,left,red,False,50,0-06-01-566394,1,0,1
True,,0,[],False,,0,[],1,center,0.5260345319150856,GREEN,8.0,0,0,0,6714.677047125663,right,red,False,50,0-06-34-666369,1,0,1
True,107.61505470890214,1,['watch'],False,,0,[],1,center,0.47149516679144476,ORANGE,668.5,0,0,0,5524.232270489849,right,red,True,50,0-06-55-799687,0,0,0
True,48.507731342539614,1,['cell phone'],False,,1,['headphone'],1,center,0.45396154141191425,GREEN,104.0,0,0,0,2061.3481204222185,right,red,True,50,0-00-21-333317,0,1,1
True,,0,[],False,,0,[],1,center,0.511878140546391,GREEN,42.5,0,0,0,64655.028893472736,left,red,False,50,0-06-08-299723,1,0,1
True,,0,[],True,,0,[],1,center,0.45783772738316864,GREEN,128.0,0,0,0,5260.048981675262,right,red,True,50,0-02-53-599869,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-07-699768,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.46354722850843494,GREEN,5.0,0,0,0,4505.126018190839,right,red,True,50,0-00-51-999961,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-42-666363,1,0,1
True,,0,[],False,,0,[],1,center,0.5423261445466404,GREEN,47.0,0,0,0,6954.723228196744,right,red,False,50,0-06-31-966371,1,0,1
False,,0,[],False,,0,[],1,right,0.36608826607349904,YELLOW,233.5,0,0,0,5115.783430986541,right,red,True,50,0-03-12-933188,0,0,0
False,,0,[],True,,0,[],1,center,0.4511830247720944,GREEN,154.5,0,0,0,1171.9730868019483,left,red,False,50,0-04-46-233118,1,1,1
True,,0,[],False,,1,['headphone'],1,center,0.501298141518373,GREEN,36.0,0,0,0,64794.80771807397,left,red,True,50,0-05-06-633102,0,0,0
True,,0,[],False,,0,[],1,center,0.4242640687119285,GREEN,49.5,0,0,0,64947.21100495208,left,red,True,50,0-01-28-433267,0,0,0
True,,0,[],False,,0,[],1,center,0.452204354307721,GREEN,1.0,0,0,0,64691.097236913185,left,red,False,50,0-05-50-199736,1,0,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-36-799837,0,0,0
True,,0,[],False,,0,[],1,center,0.4885967564883422,GREEN,0.0,0,0,0,6903.108787594632,right,red,False,50,0-05-56-899731,1,0,1
True,,0,[],False,,0,[],1,right,0.4030569111753443,GREEN,38.5,0,0,0,4850.451064035823,right,red,True,50,0-01-08-666615,0,0,0
False,,0,[],True,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-46-066451,1,1,1
False,,0,[],False,,0,[],1,center,0.4885967564883422,GREEN,0.0,0,0,0,64683.75579553452,left,red,False,50,0-05-55-999732,1,0,1
True,,0,[],False,,0,[],1,center,0.4247014866764018,GREEN,1.5,0,0,0,64630.13417097527,left,red,False,50,0-06-38-299700,1,0,1
False,,0,[],False,,0,[],1,center,0.5,GREEN,40.5,0,0,0,4773.132804227675,right,red,False,50,0-03-41-599833,0,0,0
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,15.0,0,0,0,64958.74516872468,left,red,True,50,0-02-20-033228,0,0,0
True,,0,[],False,,0,[],1,center,0.5281760663657007,ORANGE,515.5,0,0,0,64572.27929420968,left,red,False,50,0-06-14-299718,1,0,1
True,,0,[],False,,0,[],1,center,0.5440588203494177,YELLOW,337.5,0,0,0,64597.44651140431,left,red,False,50,0-06-10-866387,1,0,1
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,24.0,0,0,0,64961.503930510604,left,red,True,50,0-02-15-433231,0,0,0
True,,0,[],False,,0,[],1,right,0.3922322702763681,YELLOW,222.5,0,0,0,5326.941089650407,right,red,True,50,0-01-12-566612,0,0,0
True,,0,[],False,,0,[],1,center,0.5270462766947299,YELLOW,389.5,0,0,0,6458.604496994355,right,red,False,50,0-06-11-033054,1,0,1
True,,0,[],False,,0,[],1,center,0.4669047011971501,GREEN,114.5,0,0,0,64930.3323259277,left,red,True,50,0-04-16-999806,0,0,0
True,303.66428831853113,1,['cell phone'],False,,0,[],1,center,0.4505750022443125,GREEN,17.5,0,0,0,4335.162650823452,right,red,True,50,0-00-07-199995,0,0,0
False,,0,[],False,,0,[],1,center,0.4982728791224398,YELLOW,167.0,0,0,0,64799.76658404939,left,red,True,50,0-00-25-666647,0,1,1
True,,0,[],False,,0,[],1,right,0.3610618503489734,YELLOW,334.0,0,0,0,64885.47781708129,left,red,False,50,0-01-05-099951,0,0,0
True,,0,[],False,,0,[],1,center,0.4562395274828434,GREEN,10.0,0,0,0,64947.164353992936,left,red,True,50,0-02-20-799894,0,0,0
True,74.72616676907762,1,['watch'],False,,0,[],1,center,0.5067014285576765,GREEN,48.0,0,0,0,64783.346615000344,left,red,True,50,0-00-38-133305,0,0,0
False,,0,[],False,,1,['headphone'],1,center,0.4311306135592269,GREEN,130.5,0,0,0,64819.20205583745,left,red,True,50,0-04-44-699786,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-44-066362,1,1,1
True,,0,[],False,,0,[],1,center,0.4346134936801766,GREEN,10.5,0,0,0,64718.26150307555,left,red,True,50,0-00-34-833307,0,0,0
True,,0,[],False,,0,[],1,center,0.4731312830591255,GREEN,46.5,0,0,0,64791.75013013027,left,red,False,50,0-05-39-766411,1,0,1
True,,0,[],False,,0,[],1,right,0.39089485761846077,YELLOW,446.5,0,0,0,1497.3381640658858,right,red,True,50,0-05-01-933106,1,0,1
True,,0,[],False,,0,[],1,right,0.38222469554455923,GREEN,0.5,0,0,0,4942.5155020973825,right,red,True,50,0-02-25-166557,0,0,0
False,,0,[],False,,0,[],1,center,0.4290939543056062,YELLOW,239.5,0,0,0,5046.224251510907,right,red,True,50,0-03-30-066508,1,0,1
False,,0,[],False,,1,['watch'],2,,0.0,,0.0,0,0,0,0.0,,,False,50,0-07-04-666347,1,1,1
True,,0,[],False,,0,[],1,center,0.4316264239629146,YELLOW,190.0,0,0,0,64630.8911541591,left,red,False,50,0-05-52-233068,1,0,1
True,,0,[],False,,0,[],1,center,0.49199338273350307,GREEN,128.5,0,0,0,5016.081092877289,right,red,True,50,0-03-32-833173,1,0,1
False,,1,['cell phone'],False,,0,[],1,center,0.4547940268270977,GREEN,54.0,0,0,0,2499.8382581274336,right,red,True,50,0-00-21-933317,0,1,1
True,,0,[],False,,0,[],1,center,0.4522198737991419,GREEN,23.5,0,0,0,64812.18251108639,left,red,False,50,0-03-01-966530,0,0,0
True,,0,[],False,,0,[],1,center,0.42432935517360787,GREEN,5.5,0,0,0,64778.799442228286,left,red,False,50,0-05-43-333075,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.518343944838785,YELLOW,308.5,0,0,0,2370.8210824064836,right,red,True,50,0-05-10-266433,0,0,0
True,,0,[],False,,0,[],1,center,0.43470164163639796,GREEN,69.0,0,0,0,4615.231006064082,right,red,True,50,0-03-44-899831,0,0,0
True,,0,[],False,,0,[],1,center,0.5590169943749475,GREEN,11.0,0,0,0,6063.552619996836,right,red,False,50,0-06-13-733052,1,0,1
True,76.89603370785778,1,['watch'],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,50,0-06-59-833017,1,0,1
False,,0,[],False,,1,['headphone'],1,center,0.4740454631399772,YELLOW,235.0,0,0,0,3959.7900192385346,right,red,True,50,0-00-15-599988,0,1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-56-466489,0,0,0
True,,0,[],False,,0,[],1,right,0.4096584787407094,GREEN,57.5,0,0,0,4794.760488747926,right,red,False,50,0-03-08-999858,0,0,0
False,,0,[],False,,1,['headphone'],1,center,0.5145582966974868,GREEN,64.0,0,0,0,3123.633991745829,right,red,True,50,0-05-35-266414,0,0,0
True,,0,[],False,,0,[],1,center,0.4793012932694108,YELLOW,240.0,0,0,0,64640.87373287091,left,red,False,50,0-06-09-033055,1,0,1
True,,0,[],False,,0,[],1,center,0.4396686822891455,GREEN,56.5,0,0,0,64966.37137361833,left,red,True,50,0-01-21-466605,0,0,0
True,,0,[],True,,0,[],1,center,0.4836378597661081,GREEN,5.0,0,0,0,4997.2578918453355,right,red,True,50,0-02-31-466553,0,0,0
True,,0,[],False,,0,[],1,right,0.41602514716892186,YELLOW,342.5,0,0,0,5193.74722341187,right,red,True,50,0-02-52-099870,0,0,0
True,,0,[],False,,0,[],1,center,0.5,GREEN,38.0,0,0,0,64668.73018773598,left,red,False,50,0-06-36-466368,1,0,1
True,,0,[],False,,0,[],1,center,0.4955598528734554,ORANGE,517.0,0,0,0,5778.232362330023,right,red,False,50,0-06-27-099708,1,0,1
False,,0,[],False,,0,[],1,left,0.6420811384104232,YELLOW,249.0,0,0,0,1978.5333364347923,left,red,True,50,0-04-51-333114,1,0,1
True,,0,[],False,,0,[],1,left,1.7595142542642,GREEN,160.0,0,0,0,64788.95608656864,left,red,True,50,0-03-47-099829,0,0,0
True,148.14182393908885,2,"['watch', 'sheet']",False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-00-36-499973,0,0,0
False,,0,[],False,,0,[],1,center,0.44181444068749043,GREEN,84.0,0,0,0,64805.30499496289,left,red,True,50,0-00-25-233314,0,1,1
True,,0,[],False,,0,[],1,center,0.5,YELLOW,258.5,0,0,0,64637.628661399634,left,red,False,50,0-06-23-399711,1,0,1
False,,0,[],False,,0,[],1,center,0.4630073305535021,ORANGE,507.0,0,0,0,64787.000065134984,left,red,True,50,0-07-13-466340,0,0,0
True,,0,[],False,,0,[],1,center,0.4685543161770275,GREEN,12.0,0,0,0,64837.205547610945,left,red,True,50,0-00-32-366642,0,0,0
True,,0,[],False,,0,[],1,center,0.45218946100276963,GREEN,39.0,0,0,0,64827.33292652395,left,red,True,50,0-00-40-199970,0,0,0
True,94.40338976964757,1,['cell phone'],False,,1,['headphone'],1,center,0.5230534443633628,GREEN,41.5,0,0,0,3989.667407436725,right,red,True,50,0-00-15-133322,0,1,1
True,,0,[],True,,0,[],1,center,0.4204964789407537,GREEN,95.0,0,0,0,5385.556613894029,right,red,True,50,0-02-37-766548,0,0,0
True,,0,[],False,,0,[],1,center,0.46306909818160147,GREEN,48.5,0,0,0,3786.586575847979,right,red,True,50,0-01-59-899910,0,0,0
True,,0,[],False,,0,[],1,center,0.5,GREEN,75.0,0,0,0,64946.229231193334,left,red,True,50,0-01-54-333247,0,0,0
True,,0,[],False,,1,['headphone'],1,right,0.41344911529736156,YELLOW,295.0,0,0,0,3430.557392855718,right,red,True,50,0-05-14-799763,1,0,1
False,,0,[],False,,0,[],1,center,0.45675013919556984,GREEN,60.5,0,0,0,64798.024751298304,left,red,True,50,0-00-18-033320,0,1,1
True,103.46980235798269,1,['cell phone'],True,,0,[],1,center,0.4703604341917987,GREEN,28.5,0,0,0,6468.5088883639055,right,red,True,50,0-01-49-266584,0,0,0
True,,0,[],False,,0,[],1,center,0.553166964714755,GREEN,1.0,0,0,0,64896.8345202289,left,red,True,50,0-01-06-699950,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.45681252823276774,GREEN,4.0,0,0,0,4170.36258691911,right,red,True,50,0-00-52-933293,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4836378597661081,YELLOW,466.5,0,0,0,4948.493014969176,right,red,True,50,0-01-38-866592,0,0,0
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-57-066488,0,0,0
True,,0,[],False,,0,[],1,center,0.4288112559145252,GREEN,22.5,0,0,0,64964.294069875636,left,red,True,50,0-02-13-866566,0,0,0
True,,0,[],False,,0,[],1,center,0.468187996428785,GREEN,89.0,0,0,0,64821.69598986692,left,red,True,50,0-02-50-599871,0,0,0
False,,0,[],False,,1,['headphone'],1,center,0.450377349111045,GREEN,35.0,0,0,0,64818.23203845847,left,red,True,50,0-04-44-433119,0,0,0
True,,0,[],False,,0,[],1,right,0.3527938765246709,YELLOW,186.0,0,0,0,5026.731841512772,right,red,True,50,0-03-15-799853,0,0,0
True,,0,[],False,,0,[],1,center,0.5,YELLOW,302.0,0,0,0,64612.51214872216,left,red,False,50,0-06-21-099713,1,0,1
True,,0,[],False,,0,[],1,right,0.41972110157675935,GREEN,17.5,0,0,0,64914.49575185598,left,red,True,50,0-02-22-699893,0,0,0
True,,0,[],False,,0,[],1,center,0.47375568011839647,GREEN,20.5,0,0,0,4680.805301636558,right,red,True,50,0-01-47-833252,0,0,0
True,,0,[],False,,0,[],1,center,0.47802383552529754,YELLOW,228.0,0,0,0,64821.636558658785,left,red,False,50,0-05-49-499737,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-53-966490,0,0,0
True,,0,[],True,,0,[],1,center,0.45950913880862987,GREEN,144.0,0,0,0,64933.57009546781,left,red,True,50,0-01-16-566609,0,0,0
True,80.0,1,['closedbook'],False,,1,['headphone'],1,center,0.4390259265377565,GREEN,0.0,0,0,0,64794.15601574152,left,red,True,50,0-00-52-399961,0,0,0
True,,0,[],False,,0,[],1,right,0.40276819911981904,GREEN,32.0,0,0,0,65017.95379604443,left,red,True,50,0-01-24-066603,0,0,0
True,,0,[],False,,0,[],1,center,0.4312088161017818,GREEN,5.0,0,0,0,6122.665776192825,right,red,False,50,0-05-41-733076,1,0,1
True,,0,[],False,,0,[],1,center,0.5205822866365732,GREEN,17.5,0,0,0,5875.17042741195,right,red,False,50,0-05-38-899745,1,0,1
True,160.3277892319357,1,['cell phone'],False,,0,[],1,left,0.5819759619793254,GREEN,18.0,0,0,0,2854.0337829437663,right,red,True,50,0-00-05-333329,0,0,0
False,,0,[],False,,0,[],1,center,0.5223516976555702,ORANGE,582.0,0,0,0,3331.3122843154893,right,red,True,50,0-07-13-599673,0,0,0
False,,0,[],False,,0,[],1,center,0.49541508402214945,GREEN,103.0,0,0,0,6757.317416065479,right,red,False,50,0-05-39-633078,1,0,1
True,,0,[],False,,0,[],1,center,0.4844141200576128,GREEN,18.5,0,0,0,64873.05277938258,left,red,True,50,0-01-27-833267,0,0,0
True,,0,[],False,,0,[],1,center,0.5423261445466404,GREEN,90.5,0,0,0,4219.6947511890285,right,red,True,50,0-06-49-999691,0,0,0
True,,0,[],False,,0,[],1,center,0.46513025470953173,GREEN,8.0,0,0,0,64692.20765159925,left,red,False,50,0-05-56-966398,1,0,1
False,,0,[],False,,0,[],1,center,0.47565149415449404,YELLOW,272.0,0,0,0,64794.00145855157,left,red,True,50,0-07-20-033002,0,0,0
False,,0,[],False,,1,['headphone'],1,center,0.49541508402214945,GREEN,26.5,0,0,0,64833.5837523352,left,red,True,50,0-04-42-433121,0,0,0
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,3.0,0,0,0,7002.408034966048,right,red,False,50,0-05-56-033065,1,0,1
True,,0,[],False,,0,[],1,center,0.47565149415449404,GREEN,5.0,0,0,0,4269.248069468574,right,red,False,50,0-05-46-466406,1,0,1
True,,0,[],False,,0,[],1,center,0.4907068382783599,GREEN,82.0,0,0,0,1969.944999361038,right,red,False,50,0-05-24-499756,0,0,0
True,,0,[],False,,0,[],1,center,0.47167474409828586,GREEN,36.5,0,0,0,4747.637010047756,right,red,True,50,0-02-07-633237,0,0,0
True,,0,[],False,,0,[],1,right,0.4099180245918029,GREEN,38.5,0,0,0,5140.098978730128,right,red,True,50,0-01-19-466607,0,0,0
True,,0,[],False,,0,[],1,center,0.48,GREEN,29.0,0,0,0,4465.3851335915715,right,red,True,50,0-00-29-933311,0,0,0
True,106.07544484940895,1,['cell phone'],False,,1,['headphone'],1,center,0.4584964319405221,GREEN,60.5,0,0,0,1843.4494654835885,right,red,True,50,0-00-20-999984,0,1,1
True,,0,[],False,,0,[],1,right,0.41685787962239446,GREEN,68.0,0,0,0,64701.58448818838,left,red,False,50,0-06-03-266393,1,0,1
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,4.5,0,0,0,7003.646940438373,right,red,False,50,0-05-56-066398,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5105625890166363,YELLOW,198.5,0,0,0,64824.89367030536,left,red,False,50,0-05-12-399765,1,0,1
True,,0,[],True,,0,[],1,right,0.41602514716892186,YELLOW,309.0,0,0,0,64796.0496970807,left,red,True,50,0-04-22-766469,0,0,0
True,,0,[],False,,0,[],1,center,0.468187996428785,YELLOW,343.5,0,0,0,64807.83643125143,left,red,True,50,0-02-58-299866,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-03-38-766502,0,0,0
True,272.3306813416366,1,['cell phone'],False,,0,[],1,center,0.5486811925435855,GREEN,2.0,0,0,0,2796.6519335260245,right,red,True,50,0-00-04-566663,0,0,0
True,,0,[],True,,0,[],1,center,0.5185098446668043,GREEN,108.0,0,0,0,5012.806809840898,right,red,True,50,0-01-50-833250,0,0,0
True,,0,[],True,,0,[],1,center,0.4204964789407537,YELLOW,275.0,0,0,0,64828.29070602976,left,red,True,50,0-02-38-166548,0,0,0
True,,0,[],False,,0,[],1,center,0.4851645240375839,GREEN,57.5,0,0,0,4499.60580728766,right,red,True,50,0-01-27-299934,0,0,0
